Datetime,Year,Month,Day,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,CO AQI 2000,CO AQI 2015,NO2 AQI 2000,NO2 AQI 2015,O3 AQI 2000,O3 AQI 2015,SO2 AQI 2000,SO2 AQI 2015
2014-02-04,2014,2,4,Los Angeles,2014-02-04,29.911765000000006,40.3,22,38,0.01375,0.023,13,21,0.209091,0.5,7,0.0,0.683333,0.9,1,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-04,2014,2,4,Los Angeles,2014-02-04,29.911765000000006,40.3,22,38,0.01375,0.023,13,21,0.209091,0.5,7,0.0,0.441667,0.7,1,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-05,2014,2,5,Los Angeles,2014-02-05,23.62381,42.8,21,40,0.018667,0.036000000000000004,11,33,0.072727,0.5,7,0.0,0.504762,0.7,8,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-05,2014,2,5,Los Angeles,2014-02-05,23.62381,42.8,21,40,0.018667,0.036000000000000004,11,33,0.072727,0.5,7,0.0,0.366667,0.5,7,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-06,2014,2,6,Los Angeles,2014-02-06,31.94375,42.8,0,40,0.010091,0.014,12,13,0.072727,0.3,7,0.0,0.527273,0.7,2,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-06,2014,2,6,Los Angeles,2014-02-06,31.94375,42.8,0,40,0.010091,0.014,12,13,0.072727,0.3,7,0.0,0.383333,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-07,2014,2,7,Los Angeles,2014-02-07,21.075,29.7,7,27,0.016944,0.025,14,23,0.052381,0.6,7,0.0,0.45,0.7,7,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-07,2014,2,7,Los Angeles,2014-02-07,21.075,29.7,7,27,0.016944,0.025,14,23,0.052381,0.6,7,0.0,0.370833,0.6,8,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-08,2014,2,8,Los Angeles,2014-02-08,18.685714,31.1,0,29,0.015619,0.029,9,27,0.0,0.2,7,0.0,0.461905,0.7,7,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-08,2014,2,8,Los Angeles,2014-02-08,18.685714,31.1,0,29,0.015619,0.029,9,27,0.0,0.2,7,0.0,0.358333,0.5,5,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-09,2014,2,9,Los Angeles,2014-02-09,16.609091,33.3,22,31,0.013125,0.024,9,22,-0.040909,0.1,22,0.0,0.4476189999999999,0.7,2,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-09,2014,2,9,Los Angeles,2014-02-09,16.609091,33.3,22,31,0.013125,0.024,9,22,-0.040909,0.1,22,0.0,0.333333,0.6,4,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-10,2014,2,10,Los Angeles,2014-02-10,27.057143,39.6,19,37,0.009714,0.021,9,19,0.2,0.6,6,0.0,0.691667,1.0,7,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-10,2014,2,10,Los Angeles,2014-02-10,27.057143,39.6,19,37,0.009714,0.021,9,19,0.2,0.6,6,0.0,0.554167,0.8,7,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-11,2014,2,11,Los Angeles,2014-02-11,35.761905,51.2,18,48,0.008619,0.019,9,18,0.363636,1.0,8,1.0,0.8809520000000001,1.2,23,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-11,2014,2,11,Los Angeles,2014-02-11,35.761905,51.2,18,48,0.008619,0.019,9,18,0.363636,1.0,8,1.0,0.75,1.2,23,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-12,2014,2,12,Los Angeles,2014-02-12,41.755,55.4,21,52,0.012048,0.026,10,24,0.540909,1.3,7,1.0,0.966667,1.5,3,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-12,2014,2,12,Los Angeles,2014-02-12,41.755,55.4,21,52,0.012048,0.026,10,24,0.540909,1.3,7,1.0,0.883333,1.4,0,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-13,2014,2,13,Los Angeles,2014-02-13,47.480952,59.5,19,56,0.011048,0.025,10,23,0.790909,1.4,13,1.0,1.057143,1.4,3,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-13,2014,2,13,Los Angeles,2014-02-13,47.480952,59.5,19,56,0.011048,0.025,10,23,0.790909,1.4,13,1.0,0.9875,1.3,1,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-14,2014,2,14,Los Angeles,2014-02-14,53.07619,64.0,11,62,0.010476,0.024,10,22,1.166667,1.8,16,1.0,1.233333,1.6,3,18.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-14,2014,2,14,Los Angeles,2014-02-14,53.07619,64.0,11,62,0.010476,0.024,10,22,1.166667,1.8,16,1.0,1.125,1.4,1,16.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-15,2014,2,15,Los Angeles,2014-02-15,50.43333300000001,70.6,12,68,0.011429,0.024,10,22,0.8,1.2,14,1.0,1.180952,1.8,3,20.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-15,2014,2,15,Los Angeles,2014-02-15,50.43333300000001,70.6,12,68,0.011429,0.024,10,22,0.8,1.2,14,1.0,1.108333,1.7,3,19.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-16,2014,2,16,Los Angeles,2014-02-16,34.638095,49.4,0,46,0.014429,0.029,10,27,0.740909,1.4,14,1.0,0.952381,1.5,2,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-16,2014,2,16,Los Angeles,2014-02-16,34.638095,49.4,0,46,0.014429,0.029,10,27,0.740909,1.4,14,1.0,0.929167,1.5,3,17.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-17,2014,2,17,Los Angeles,2014-02-17,30.37619,50.1,9,47,0.015381,0.027000000000000003,12,25,0.386364,1.1,9,1.0,0.761905,1.1,3,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-17,2014,2,17,Los Angeles,2014-02-17,30.37619,50.1,9,47,0.015381,0.027000000000000003,12,25,0.386364,1.1,9,1.0,0.670833,0.9,1,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-18,2014,2,18,Los Angeles,2014-02-18,20.785714,29.8,11,27,0.020095,0.027000000000000003,12,25,0.05,0.3,14,0.0,0.461905,0.5,11,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-18,2014,2,18,Los Angeles,2014-02-18,20.785714,29.8,11,27,0.020095,0.027000000000000003,12,25,0.05,0.3,14,0.0,0.325,0.4,12,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-19,2014,2,19,Los Angeles,2014-02-19,23.947619,37.6,0,35,0.01981,0.034,10,31,0.068182,0.2,1,0.0,0.509524,0.7,3,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-19,2014,2,19,Los Angeles,2014-02-19,23.947619,37.6,0,35,0.01981,0.034,10,31,0.068182,0.2,1,0.0,0.395833,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-20,2014,2,20,Los Angeles,2014-02-20,36.581818,58.5,18,55,0.012167,0.029,9,27,0.285714,0.7,7,0.0,0.7476189999999999,1.1,22,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-20,2014,2,20,Los Angeles,2014-02-20,36.581818,58.5,18,55,0.012167,0.029,9,27,0.285714,0.7,7,0.0,0.608333,1.0,23,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-21,2014,2,21,Los Angeles,2014-02-21,40.05,65.8,20,63,0.016708,0.04,11,37,0.383333,0.9,6,0.0,0.8375,1.2,0,14.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-21,2014,2,21,Los Angeles,2014-02-21,40.05,65.8,20,63,0.016708,0.04,11,37,0.383333,0.9,6,0.0,0.8777780000000001,1.0,0,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-22,2014,2,22,Los Angeles,2014-02-22,37.722727,53.8,22,50,0.017583,0.04,11,37,0.436364,1.2,3,1.0,0.7875,1.0,3,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-22,2014,2,22,Los Angeles,2014-02-22,37.722727,53.8,22,50,0.017583,0.04,11,37,0.436364,1.2,3,1.0,0.691667,0.8,1,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-23,2014,2,23,Los Angeles,2014-02-23,27.386364,44.4,1,42,0.027167,0.054000000000000006,11,50,0.377273,1.2,13,1.0,0.845833,1.3,4,15.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-23,2014,2,23,Los Angeles,2014-02-23,27.386364,44.4,1,42,0.027167,0.054000000000000006,11,50,0.377273,1.2,13,1.0,0.745833,1.1,3,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-24,2014,2,24,Los Angeles,2014-02-24,25.918182,39.1,9,37,0.027286,0.043,10,40,0.190909,0.8,3,0.0,0.583333,0.7,8,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-24,2014,2,24,Los Angeles,2014-02-24,25.918182,39.1,9,37,0.027286,0.043,10,40,0.190909,0.8,3,0.0,0.479167,0.6,9,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-25,2014,2,25,Los Angeles,2014-02-25,17.971429,28.5,12,26,0.024696,0.032,10,30,0.054545,0.4,12,0.0,0.415,0.5,10,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-25,2014,2,25,Los Angeles,2014-02-25,17.971429,28.5,12,26,0.024696,0.032,10,30,0.054545,0.4,12,0.0,0.283333,0.4,13,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-26,2014,2,26,Los Angeles,2014-02-26,17.08,22.5,18,21,0.022917,0.028,10,26,0.055,0.9,3,0.0,0.31666700000000003,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-26,2014,2,26,Los Angeles,2014-02-26,17.08,22.5,18,21,0.022917,0.028,10,26,0.055,0.9,3,0.0,0.229167,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-27,2014,2,27,Los Angeles,2014-02-27,15.2,25.3,19,24,0.014813,0.018000000000000002,0,17,0.014286000000000004,0.6,3,0.0,0.3,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-27,2014,2,27,Los Angeles,2014-02-27,15.2,25.3,19,24,0.014813,0.018000000000000002,0,17,0.014286000000000004,0.6,3,0.0,0.183333,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-28,2014,2,28,Los Angeles,2014-02-28,14.05,23.4,18,22,0.022042,0.026,15,24,-0.072727,0.0,1,0.0,0.283333,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-02-28,2014,2,28,Los Angeles,2014-02-28,14.05,23.4,18,22,0.022042,0.026,15,24,-0.072727,0.0,1,0.0,0.2,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-01,2014,3,1,Los Angeles,2014-03-01,15.404545,25.5,22,24,0.020167,0.027000000000000003,9,25,-0.018182,0.8,3,0.0,0.3125,0.4,21,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-01,2014,3,1,Los Angeles,2014-03-01,15.404545,25.5,22,24,0.020167,0.027000000000000003,9,25,-0.018182,0.8,3,0.0,0.2125,0.3,21,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-02,2014,3,2,Los Angeles,2014-03-02,11.872727,25.7,1,24,0.020667,0.032,10,30,-0.005882,0.8,3,0.0,0.329167,0.5,2,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-02,2014,3,2,Los Angeles,2014-03-02,11.872727,25.7,1,24,0.020667,0.032,10,30,-0.005882,0.8,3,0.0,0.225,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-03,2014,3,3,Los Angeles,2014-03-03,18.822727,30.3,22,28,0.01481,0.026,10,24,0.013636,0.7,3,0.0,0.475,0.6,5,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-03,2014,3,3,Los Angeles,2014-03-03,18.822727,30.3,22,28,0.01481,0.026,10,24,0.013636,0.7,3,0.0,0.3875,0.5,5,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-04,2014,3,4,Los Angeles,2014-03-04,23.519048,31.2,23,29,0.013652,0.023,10,21,0.113636,0.6,15,0.0,0.47,0.6,3,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-04,2014,3,4,Los Angeles,2014-03-04,23.519048,31.2,23,29,0.013652,0.023,10,21,0.113636,0.6,15,0.0,0.391667,0.5,1,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-05,2014,3,5,Los Angeles,2014-03-05,27.007143,33.3,22,31,0.003667,0.008,16,7,0.109091,0.6,3,0.0,0.566667,0.7,8,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-05,2014,3,5,Los Angeles,2014-03-05,27.007143,33.3,22,31,0.003667,0.008,16,7,0.109091,0.6,3,0.0,0.466667,0.6,11,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-06,2014,3,6,Los Angeles,2014-03-06,21.525,29.5,6,27,0.020421,0.033,11,31,0.186364,0.8,3,0.0,0.468421,0.6,1,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-06,2014,3,6,Los Angeles,2014-03-06,21.525,29.5,6,27,0.020421,0.033,11,31,0.186364,0.8,3,0.0,0.375,0.5,1,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-07,2014,3,7,Los Angeles,2014-03-07,24.663636,47.4,19,44,0.012667,0.03,10,28,0.2,0.6,3,0.0,0.466667,0.9,23,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-07,2014,3,7,Los Angeles,2014-03-07,24.663636,47.4,19,44,0.012667,0.03,10,28,0.2,0.6,3,0.0,0.370833,0.8,23,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-08,2014,3,8,Los Angeles,2014-03-08,25.113636,43.4,20,41,0.019417,0.045,11,42,0.277273,1.0,11,1.0,0.708333,1.1,2,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-08,2014,3,8,Los Angeles,2014-03-08,25.113636,43.4,20,41,0.019417,0.045,11,42,0.277273,1.0,11,1.0,0.633333,1.0,1,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-09,2014,3,9,Los Angeles,2014-03-09,16.213635999999994,36.3,1,34,0.030333,0.053,10,49,0.143478,2.0,2,3.0,0.520833,0.8,1,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-09,2014,3,9,Los Angeles,2014-03-09,16.213635999999994,36.3,1,34,0.030333,0.053,10,49,0.143478,2.0,2,3.0,0.433333,0.7,0,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-10,2014,3,10,Los Angeles,2014-03-10,28.331818,43.9,20,41,0.018792,0.041,11,38,0.331818,0.8,3,0.0,0.533333,0.8,8,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-10,2014,3,10,Los Angeles,2014-03-10,28.331818,43.9,20,41,0.018792,0.041,11,38,0.331818,0.8,3,0.0,0.445833,0.6,7,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-11,2014,3,11,Los Angeles,2014-03-11,30.536364000000006,42.1,7,40,0.017875,0.033,12,31,0.431818,1.0,6,1.0,0.675,1.0,7,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-11,2014,3,11,Los Angeles,2014-03-11,30.536364000000006,42.1,7,40,0.017875,0.033,12,31,0.431818,1.0,6,1.0,0.575,0.9,8,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-12,2014,3,12,Los Angeles,2014-03-12,17.568182,35.6,8,33,0.024625,0.04,9,37,0.147619,0.9,4,0.0,0.508333,0.9,9,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-12,2014,3,12,Los Angeles,2014-03-12,17.568182,35.6,8,33,0.024625,0.04,9,37,0.147619,0.9,4,0.0,0.379167,0.7,8,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-13,2014,3,13,Los Angeles,2014-03-13,14.7,31.2,6,29,0.024792,0.042,11,39,0.122727,0.7,4,0.0,0.341667,0.4,8,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-13,2014,3,13,Los Angeles,2014-03-13,14.7,31.2,6,29,0.024792,0.042,11,39,0.122727,0.7,4,0.0,0.225,0.3,10,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-14,2014,3,14,Los Angeles,2014-03-14,22.234783,31.3,22,29,0.017375,0.034,9,31,0.227273,1.1,4,1.0,0.558333,0.7,6,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-14,2014,3,14,Los Angeles,2014-03-14,22.234783,31.3,22,29,0.017375,0.034,9,31,0.227273,1.1,4,1.0,0.4375,0.6,6,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-15,2014,3,15,Los Angeles,2014-03-15,23.86087,45.5,20,42,0.02225,0.053,10,49,0.281818,1.0,4,1.0,0.6125,0.8,8,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-15,2014,3,15,Los Angeles,2014-03-15,23.86087,45.5,20,42,0.02225,0.053,10,49,0.281818,1.0,4,1.0,0.495833,0.7,23,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-16,2014,3,16,Los Angeles,2014-03-16,25.717391,50.5,22,47,0.027667,0.06,10,67,0.195455,0.8,4,0.0,0.666667,1.1,3,13.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-16,2014,3,16,Los Angeles,2014-03-16,25.717391,50.5,22,47,0.027667,0.06,10,67,0.195455,0.8,4,0.0,0.554167,0.9,1,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-17,2014,3,17,Los Angeles,2014-03-17,24.83913,45.2,0,42,0.022792,0.038,10,35,0.590909,1.7,11,1.0,0.6875,1.0,2,11.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-17,2014,3,17,Los Angeles,2014-03-17,24.83913,45.2,0,42,0.022792,0.038,10,35,0.590909,1.7,11,1.0,0.579167,0.9,2,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-18,2014,3,18,Los Angeles,2014-03-18,15.913636,30.4,20,28,0.02725,0.039,12,36,0.042857,0.2,4,0.0,0.358333,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-18,2014,3,18,Los Angeles,2014-03-18,15.913636,30.4,20,28,0.02725,0.039,12,36,0.042857,0.2,4,0.0,0.2375,0.3,15,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-19,2014,3,19,Los Angeles,2014-03-19,25.991304,42.6,21,40,0.020417,0.04,10,37,0.195652,0.8,19,0.0,0.579167,0.8,9,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-19,2014,3,19,Los Angeles,2014-03-19,25.991304,42.6,21,40,0.020417,0.04,10,37,0.195652,0.8,19,0.0,0.4375,0.6,8,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-20,2014,3,20,Los Angeles,2014-03-20,22.63913,42.3,8,40,0.025,0.041,12,38,0.190476,0.8,7,0.0,0.629167,0.9,8,10.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-20,2014,3,20,Los Angeles,2014-03-20,22.63913,42.3,8,40,0.025,0.041,12,38,0.190476,0.8,7,0.0,0.495833,0.8,9,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-21,2014,3,21,Los Angeles,2014-03-21,13.017391,24.5,6,23,0.031917,0.041,11,38,0.0,0.6,4,0.0,0.391667,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-21,2014,3,21,Los Angeles,2014-03-21,13.017391,24.5,6,23,0.031917,0.041,11,38,0.0,0.6,4,0.0,0.229167,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-22,2014,3,22,Los Angeles,2014-03-22,9.918182,21.4,2,20,0.032708,0.044,9,41,-0.03,0.4,4,0.0,0.358333,0.5,2,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-22,2014,3,22,Los Angeles,2014-03-22,9.918182,21.4,2,20,0.032708,0.044,9,41,-0.03,0.4,4,0.0,0.229167,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-23,2014,3,23,Los Angeles,2014-03-23,12.540909,26.0,1,25,0.030167000000000006,0.046,11,43,-0.004545,0.5,4,0.0,0.483333,0.7,6,8.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-23,2014,3,23,Los Angeles,2014-03-23,12.540909,26.0,1,25,0.030167000000000006,0.046,11,43,-0.004545,0.5,4,0.0,0.358333,0.5,5,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-24,2014,3,24,Los Angeles,2014-03-24,12.663636,23.0,11,22,0.033208,0.042,13,39,-0.054545,0.3,4,0.0,0.404167,0.5,12,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-24,2014,3,24,Los Angeles,2014-03-24,12.663636,23.0,11,22,0.033208,0.042,13,39,-0.054545,0.3,4,0.0,0.25416700000000003,0.3,9,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-25,2014,3,25,Los Angeles,2014-03-25,13.936364,29.6,9,27,0.031833,0.041,12,38,-0.009091,0.1,4,0.0,0.4375,0.5,8,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-25,2014,3,25,Los Angeles,2014-03-25,13.936364,29.6,9,27,0.031833,0.041,12,38,-0.009091,0.1,4,0.0,0.283333,0.4,10,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-26,2014,3,26,Los Angeles,2014-03-26,7.143478,18.2,6,17,0.029875,0.039,9,36,-0.059091,0.3,4,0.0,0.3,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-26,2014,3,26,Los Angeles,2014-03-26,7.143478,18.2,6,17,0.029875,0.039,9,36,-0.059091,0.3,4,0.0,0.2,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-27,2014,3,27,Los Angeles,2014-03-27,17.408696,35.2,21,33,0.021625,0.038,10,35,0.054545,0.4,4,0.0,0.4375,0.6,7,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-27,2014,3,27,Los Angeles,2014-03-27,17.408696,35.2,21,33,0.021625,0.038,10,35,0.054545,0.4,4,0.0,0.279167,0.4,6,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-28,2014,3,28,Los Angeles,2014-03-28,16.586957,31.2,22,29,0.024333,0.04,10,37,0.104762,0.4,4,0.0,0.416667,0.5,0,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-28,2014,3,28,Los Angeles,2014-03-28,16.586957,31.2,22,29,0.024333,0.04,10,37,0.104762,0.4,4,0.0,0.270833,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-29,2014,3,29,Los Angeles,2014-03-29,18.426087,30.2,0,28,0.023208000000000003,0.044,10,41,0.222727,1.0,13,1.0,0.5875,0.8,4,9.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-29,2014,3,29,Los Angeles,2014-03-29,18.426087,30.2,0,28,0.023208000000000003,0.044,10,41,0.222727,1.0,13,1.0,0.441667,0.6,5,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-30,2014,3,30,Los Angeles,2014-03-30,9.056522,20.2,22,19,0.029042,0.047,10,44,-0.063636,0.2,4,0.0,0.3375,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-30,2014,3,30,Los Angeles,2014-03-30,9.056522,20.2,22,19,0.029042,0.047,10,44,-0.063636,0.2,4,0.0,0.191667,0.2,0,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-31,2014,3,31,Los Angeles,2014-03-31,11.226087,25.1,6,24,0.031375,0.039,10,36,0.040909,0.3,7,0.0,0.354167,0.4,0,5.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-03-31,2014,3,31,Los Angeles,2014-03-31,11.226087,25.1,6,24,0.031375,0.039,10,36,0.040909,0.3,7,0.0,0.241667,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-04-01,2014,4,1,Los Angeles,2014-04-01,7.7590910000000015,28.7,5,26,0.036208,0.044,8,41,0.186364,4.0,13,6.0,0.3,0.3,0,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-04-01,2014,4,1,Los Angeles,2014-04-01,7.7590910000000015,28.7,5,26,0.036208,0.044,8,41,0.186364,4.0,13,6.0,0.183333,0.2,4,2.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-04-02,2014,4,2,Los Angeles,2014-04-02,11.613636,31.6,21,29,0.025417,0.041,6,38,0.009091,0.2,4,0.0,0.35,0.5,23,6.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-04-02,2014,4,2,Los Angeles,2014-04-02,11.613636,31.6,21,29,0.025417,0.041,6,38,0.009091,0.2,4,0.0,0.2125,0.3,21,3.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
2014-04-03,2014,4,3,Los Angeles,2014-04-03,17.813636,34.5,22,32,0.022167,0.041,11,38,0.104545,0.4,13,0.0,0.5,0.6,3,7.0,18.5,6.4,60.3,31.3,32.7,43.0,7.14,0.85
